tabla,alcance,codigo,codigo_padded,largo_campo_txt,descripcion,filtro_padre
"TIPO_SERVICIO","global","051","051",3,"RECOLECTOR DE RESIDUOS DOMICILIARIOS TAREA HABITUAL Y DIRECTA","051"
"TIPO_SERVICIO","global","052","052",3,"PERSONAL EMBARCADO.CARGA Y DESCARGA, LIMPIEZA ESP.DE AGUA, ALIJE DE SENTINAS. RECOLECCION DE RESIDUOS HABITUAL Y DIRECTA - ADMINISTRACION GRAL. DE PUERTOS-.","052"
"TIPO_SERVICIO","global","053","053",3,"INDUSTRIA DEL CHACINADO","053"
"TIPO_SERVICIO","global","054","054",3,"EMPLEADOS DEL CASINO DE LA PROVINCIA DE TUCUMAN","054"
"TIPO_SERVICIO","global","055","055",3,"POLICIA DE ESTABLECIMIENTOS NAVALES","055"
"TIPO_SERVICIO","global","056","056",3,"PERSONAL DEL CENARESO -CENTRO NAC DE REEDUCACION SOCIAL-","056"
"TIPO_SERVICIO","global","057","057",3,"TAREAS INSALUBRES CABA","057"
"TIPO_SERVICIO","global","058","058",3,"CANTANTES LIRICOS DEL TEATRO COLON","058"
"TIPO_SERVICIO","global","059","059",3,"BALLET ESTABLE Y CONTRATADO DEL TEATRO COLON","059"
"TIPO_SERVICIO","global","060","060",3,"RAYOS HOSPITALES MUNICIPALES","060"
"TIPO_SERVICIO","global","061","061",3,"ENFERMERIA: TAREAS INSALUBRES","061"
"TIPO_SERVICIO","global","062","062",3,"SENADORES, DIP., MTROS, SECR, SUBSECR. 5 VOCALES, 2 SECR. Y CONT. FISCALES DE TCN.","062"
"TIPO_SERVICIO","global","063","063",3,"TRIBUNAL DE CTAS DE NACION. PERSONAL NO AMPARADO EN LA L.21121","063"
"TIPO_SERVICIO","global","064","064",3,"PERSONAL DEL CONGRESO DE LA NACION","064"
"TIPO_SERVICIO","global","065","065",3,"SERVICIOS EN IMPRENTA DEL CONGRESO DE LA NACION","065"
"TIPO_SERVICIO","global","066","066",3,"PERIODISTAS ACREDITADOS EN EL CONGRESO DE LA NACION","066"
"TIPO_SERVICIO","global","067","067",3,"FUNCIONARIOS DEL SERVICIO EXTERIOR DE LA NACION.","067"
"TIPO_SERVICIO","global","068","068",3,"MAGISTRADOS Y FUNC. DEL PODER JUDICIAL. MINISTERIO PUBLICO.FISCALIA NACIONAL DE INVESTIGACIONES ADMINISTRATIVAS.","068"
"TIPO_SERVICIO","global","069","069",3,"MAGISTRADOS Y FUNC. PODER JUDICIAL Y DEL MIN. PUBLICO DE LA NACION Y FISCALIA NACIONAL DE INVEST. ADMIN.","069"
"TIPO_SERVICIO","global","070","070",3,"LEGISL. Y MIN. DE LA NACION, SECR. Y SUBSECR. DEL PEN Y PLN INTENDENTE, Y FUNC. DEL CONSEJO DELIBERANTE CABA","070"
"TIPO_SERVICIO","global","071","071",3,"PERSONAL DE TAMSE SADOS E IOSE. AD. PUB. NAC. PERS. CIVIL DE LAS FFAA,INVEST. CIENT. DES. TECN. FFAA. DIR.ANTARTICO.","071"
"TIPO_SERVICIO","global","072","072",3,"CLERO CASTRENSE. PERSONAL RELIGIOSO","072"
"TIPO_SERVICIO","global","073","073",3,"PERSONAL CIVIL DOCENTE DE LAS FUERZAS ARMADAS","073"
"TIPO_SERVICIO","global","074","074",3,"PERSONAL POLICIAL DE ESTABLECIMIENTO NAVALES","074"
"TIPO_SERVICIO","global","075","075",3,"ANA, CONEA, COFICO, CONICET, FM, DGI, CONST PORT.VIAS NAVEG., INADI, INACYTH, INPS, INTA, INTI, JN CARNES, MERC.NAC DE HACIENDA, PEN, FISCALIA DE INVEST ADMIN. SIGEP. ORQ. SINF. NAC. ORQ. NAC. J. DIOS FILIBERTO, DNV, CORO POL. Y BDA SINF. CIEGOS.","075"
"TIPO_SERVICIO","global","076","076",3,"INVESTIGADORES CIENTIFICOS DEL CONICET INTA E INTI. INSTITUTO NACIONAL DE CIENCIA Y TECNICA HIDRICAS O DE LAS FFAA.","076"
"TIPO_SERVICIO","global","077","077",3,"PROFESORES UNIVERSITARIOS CON DEDICACION EXCLUSIVA. INVESTIGADORES DE LA CONEA","077"
"TIPO_SERVICIO","global","078","078",3,"INVESTIGADORES DEL INSTITUTO Y DESARROLLO PESQUERO","078"
"TIPO_SERVICIO","global","079","079",3,"PERS DOC. ESTABL. PRIM. SEC. Y TERC. NO UNIVERSITARIOS. ESTATUTO DOCENTE","079"
"TIPO_SERVICIO","global","080","080",3,"PERS. DOC. DEL ESTATUTO DOCENTE L14.473 ESTABL. PRIM. SEC. Y TERC. NO UNIVERS.","080"
"TIPO_SERVICIO","global","081","081",3,"MAG Y FUNC. DEL PIN DEL MTERIO. PUBL. DE LA NAC. Y DE LA FISC. INVESTIG. ADM.","081"
"TIPO_SERVICIO","global","100","100",3,"DOCENCIA PRIMARIA. VIG. HASTA LA TRANSFERENCIA DE LA CAJA.","100"
"TIPO_SERVICIO","global","101","101",3,"POLICIA Y DEFENSA","101"
"TIPO_SERVICIO","global","102","102",3,"TAREAS INSALUBRES O AISLADAS DEL AMBITO SOCIAL","102"
"TIPO_SERVICIO","global","103","103",3,"INSTITUTOS MEDICOS, HOSPITALARIOS DE ENFERMEDADES MENTALES.","103"
"TIPO_SERVICIO","global","104","104",3,"SALAS DE RADIOLOGIA Y RADIUM","104"
"TIPO_SERVICIO","global","105","105",3,"FUNCIONARIOS DE LEY","105"
"TIPO_SERVICIO","global","106","106",3,"PERSONAL DE VUELO TRANSPORTES AEREOS DE LA ADMINISTRACION PROVINCIAL O MUNICIPALIDADES.","106"
"TIPO_SERVICIO","global","107","107",3,"TAQUIGRAFOS COLEGIADOS","107"
"TIPO_SERVICIO","global","108","108",3,"COMPUTISTAS BANCARIOS","108"
"TIPO_SERVICIO","global","109","109",3,"DOCENTES DE DISCAPACITADOS PERMANENTES","109"
"TIPO_SERVICIO","global","110","110",3,"ALTA TEMPERATURA LAMINACION, ACERIA Y FUNDICION.MINAS SUBTERRANEAS. PROV SGO DEL ESTERO)","110"
"TIPO_SERVICIO","global","111","111",3,"SERVICIOS PERSONALES VARIOS EN PROVINCIA DE RIO NEGRO","111"
"TIPO_SERVICIO","global","112","112",3,"RADIOLOGIA PROVINCIA SANTIAGO DEL ESTERO","112"
"TIPO_SERVICIO","global","113","113",3,"PERS. MEDICO Y DEMAS AUXILIARES DTO. N 2012 PCIA DE RIO NEGRO","113"
"TIPO_SERVICIO","global","114","114",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO N 2012 PROVINCIA DE RIO NEGRO","114"
"TIPO_SERVICIO","global","115","115",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO N 2012 PROVINCIA DE RIO NEGRO","115"
"TIPO_SERVICIO","global","116","116",3,"PERSONAL QUE HABITUALMENTE DESEMPEÑE TAREAS DE AERONAVEGACION, CON FUNCIONES ESPECIFICAS DE PILOTO O COPILOTO.","116"
"TIPO_SERVICIO","global","117","117",3,"PERSONAL QUE ACREDITE EN LOS ESTABLECIMIENTOS A QUE SE REFIERE EL ESTATUTO DOCENTE (LEY N 391) EN ENSEÑANZA PREESCOLAR, PRIMARIA, MEDIA O SUPERIOR.","117"
"TIPO_SERVICIO","global","118","118",3,"DOCENTES DE ENSEÑANZA DIFERENCIADA AL FRENTE DIRECTO DE ALUMNOS Y DIRECTIVOS AL FRENTE DIRECTO DE GRADO","118"
"TIPO_SERVICIO","global","119","119",3,"INSTITUTO MUNICIPAL DE RADIOLOGIA Y FISIOTERAPIA: PROFESIONALES; AYUDANTES DE RADIOLOGIA, FISIOTERAPIA Y DEMAS.","119"
"TIPO_SERVICIO","global","120","120",3,"DOCENTES DE ESCUELAS DIFERENCIADAS O ESPECIALES. PROVINCIA LA RIOJA","120"
"TIPO_SERVICIO","global","121","121",3,"PER QUE ACREDITE EN ESTABL. DEL ESTATUTO DOCENTE LEY N 391, DE LOS CUALES 10 AÑOS TIENEN QUE ESTAR AL FRENTE DE ALUMNOS Y 20 EN LA EX CAJA DE RIO NEGRO. VIGENTE HASTA LA TRANSFERENCIA DE LA CAJA","121"
"TIPO_SERVICIO","global","122","122",3,"PER. QUE ACREDITE EN LOS ESTABL. DEL ESTATUTO DOCENTE LEY N 391, DE LOS CUALES 10 AÑOS TIENEN QUE ESTAR AL FRENTE DE ALUMNOS Y 20 EN LA EX - CAJA DE RIO NEGRO.","122"
"TIPO_SERVICIO","global","123","123",3,"PER. QUE ACREDITE EN LOS ESTABL., DEL ESTATUTO DOCENTE LEY N 391, 20 DE LOS CUALES 10 AÑOS DIRECTAMENTE FRENTE DE ALUMNOS Y 20 AÑOS EN LA EX - CAJA DE RIO NEGRO. VIGENTE HASTA LA FECHA DEL TRASPASO","123"
"TIPO_SERVICIO","global","124","124",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY N 4620/91 PROVINCIA DE CATAMARCA","124"
"TIPO_SERVICIO","global","125","125",3,"DOCENTES DE ENSEÑANZA PRE-ESCOLAR Y PRIMARIA. VIGENTE HASTA LA FECHA DEL TRASPASO.","125"
"TIPO_SERVICIO","global","126","126",3,"LOS DOCENTES DE TODAS LAS RAMAS DE LA ENSEÑANZA, AL FRENTE DIRECTO DE ALUMNOS Y EL PERSONAL DIRECTIVO Y TECNICO DOCENTE.VIGENTE HASTA LA FECHA DEL TRASPASO.","126"
"TIPO_SERVICIO","global","127","127",3,"LOS DOCENTES DE TODAS LAS RAMAS DE LA ENSEÑANZA, AL FRENTE DIRECTO DE ALUMNOS Y EL PERSONAL DIRECTIVO Y TECNICO DOCENTE. VIGENTE HASTA LA FECHA DEL TRASPASO.","127"
"TIPO_SERVICIO","global","128","128",3,"DOCENTE PREESCOLAR MEDIA O SUPERIOR, SAN LUIS","128"
"TIPO_SERVICIO","global","129","129",3,"DOCENTES AL FRENTE DIRECTO DE LOS ALUMNOS DIRECTIVOS Y TECNICOS DE INSPECCION. LA RIOJA","129"
"TIPO_SERVICIO","global","130","130",3,"DOCENTE ESCUELAS ZONA DESFAVORABLES STGO ESTERO","130"
"TIPO_SERVICIO","global","131","131",3,"DOCENTES ZONAS INHOSPITAS CATAMARCA","131"
"TIPO_SERVICIO","global","132","132",3,"DOCENTES PRIMARIA DIFERENCIADA, CATAMARCA","132"
"TIPO_SERVICIO","global","133","133",3,"DOCENTES ENSEÑANZA MEDIA, SUPERIOR Y PASIVOS. CATAMARCA","133"
"TIPO_SERVICIO","global","134","134",3,"DOCENCIA PASIVA AL FRENTE DIRECTO DE ALUMNOS TUCUMAN","134"
"TIPO_SERVICIO","global","135","135",3,"DOCENCIA PASIVA, AL FRENTE DIRECTO DE ALUMNOS","135"
"TIPO_SERVICIO","global","136","136",3,"DOCENTE SECUNDARIA O SUPERIOR","136"
"TIPO_SERVICIO","global","137","137",3,"BOMBEROS MEDICOS RECOLECCION DE BASURAS, BARRENDEROS CEMENTERIOS,MORGUES Y DESINFECCION DE SALUD PUBLICA (JUJUY)","137"
"TIPO_SERVICIO","global","138","138",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY N 4042/83 PROVINCIA JUJUY","138"
"TIPO_SERVICIO","global","139","139",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO 794/89 PROVINCIA JUJUY","139"
"TIPO_SERVICIO","global","140","140",3,"DOCENTES NACIONALES, MUNICIPALES O EN LA ENSEÑANZA PRIVADA INCORPORADA A LA OFICIAL, DEBIDAMENTE RECONOCIDOS. VIGENTE HASTA LA TRANSFERENCIA DE LA CAJA","140"
"TIPO_SERVICIO","global","141","141",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY N 4094/84 PROVINCIA CATAMARCA","141"
"TIPO_SERVICIO","global","142","142",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY N 5597 Y LEY 5677 PROVINCIA TUCUMAN","142"
"TIPO_SERVICIO","global","143","143",3,"LOS DOCENTES CON MAS DE 10 AÑOS EN LA ENSEÑANZA DIFERENCIADA, AL FRENTE DIRECTO DE ALUMNOS Y EL PERSONAL DIRECTIVO CON MAS DE 10 AÑOS AL FRENTE DE GRADO.(ART. 46 INC. A) LEY N 5597 PROVINCIA TUCUMAN)","143"
"TIPO_SERVICIO","global","144","144",3,"EL PER. DIREC. Y TEC. DOCENTE Y MAESTROS DEL ART. 46 INC. B LEY N 5597 PROVINCIA TUCUMAN.","144"
"TIPO_SERVICIO","global","145","145",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY 2472/59 PCIA. DE JUJUY","145"
"TIPO_SERVICIO","global","146","146",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY 6446/93 PCIA. DE TUCUMAN","146"
"TIPO_SERVICIO","global","147","147",3,"TODO OTRO PERSONAL DE LOS MISMOS SERVICIOS NO COMPRENDIDOS EN LOS REFERIDOS EN EL CODIGO 105. (ART. 3 EX INSTITUTO MUNICIPAL DE LA CIUDAD DE BUENOS AIRES","147"
"TIPO_SERVICIO","global","148","148",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. LEY 3794 PCIA. DE MENDOZA","148"
"TIPO_SERVICIO","global","149","149",3,"EL PERSONAL AFECTADO AL MANEJO DE RAYOS IONIZANTES.(ART. 16 INC C LEY N 3794 PROVINCIA MENDOZA).","149"
"TIPO_SERVICIO","global","150","150",3,"EL PROFESIONAL MEDICO (SEGUN DECRETO N 2227/94 AL PERSONAL DE LA MEDICINA EN TODAS SUS RAMAS), ODONTOLOGO O BIOQUIMICO.(ART 1 PROVINCIA SAN JUAN)","150"
"TIPO_SERVICIO","global","151","151",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO N 1797/87 - LEY N 6719/93 Y DEC. 2320/93. PROV. SALTA","151"
"TIPO_SERVICIO","global","152","152",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES PENOSAS, RIESGOSAS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. RES. N 2642/95. PROV. SALTA","152"
"TIPO_SERVICIO","global","153","153",3,"PER. DEPEN. DEL CON GRAL EDUC. Y ORGAN. DEPEND. DEL MTERIO DE EDUC Y PRESTEN SERV. COMO DOC. ART 44 INC A LEY N 6719 PROVINCIA SALTA","153"
"TIPO_SERVICIO","global","154","154",3,"PER. DEPEN. DEL CON GRAL EDUC. Y ORGAN. DEPEND. DEL MTERIO DE EDUC Y PRESTEN SERV. COMO DOC. 15 AÑOS AL FRENTE GRADO ART 44 INC A LEY N 6719 PROVINCIA SALTA","154"
"TIPO_SERVICIO","global","155","155",3,"PERS. DEPEND. DEL CON. GRAL DE EDUC DEPENDIENTES DEL MRIO DE EDUC, COMO DOCENTES A CARGO DIRECTO Y EFECTIVO FRENTE A CURSO O GRADO. VIGENTE HASTA LA TRANSFERENCIA DE LA CAJA","155"
"TIPO_SERVICIO","global","156","156",3,"PERSONAL DOCENTE QUE PRESTE SERVICIOS EN ESCUELAS DE UBICACION DESFAVORABLE O ZONAS INHOSPITAS.","156"
"TIPO_SERVICIO","global","157","157",3,"PERSONAL DOCENTE PARA DISCAPACITADOS PERMANENTES EN EST. OFIC. AUTORIZADO. LEY 6719/93 PCIA SALTA","157"
"TIPO_SERVICIO","global","158","158",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES RIESGOSAS E INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO N 3385/74 CABA","158"
"TIPO_SERVICIO","global","159","159",3,"INCINERADORES DE CHACARITA Y POMPEYA","159"
"TIPO_SERVICIO","global","160","160",3,"PERSONAL QUE SE DESEMPEÑE EN LUGARES INFECTOCONTAGIOSOS O INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO N 1796/73 Y 6666/83 CABA","160"
"TIPO_SERVICIO","global","161","161",3,"PERSONAL AFECTADO A TAREAS EN EL HOSPITAL PASTEUR. MANIPULEO DE QUIMICOS. TIPOGRAFO MUNIC. PERSONAL HOSP. MUÑIZ Y TORNU. DTO. 8908/78 CABA","161"
"TIPO_SERVICIO","global","162","162",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES RIESGOSAS E INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO N 5574/81 Y 6666/83 CABA","162"
"TIPO_SERVICIO","global","163","163",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES RIESGOSAS E INSALUBRES O DETERMINANTE DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL PODER EJECUTIVO. DECRETO 6666/83 CABA","163"
"TIPO_SERVICIO","global","164","164",3,"TALLERES DE LAVADO Y SECADO DEL HOSPITAL GUTIERREZ Y DEL PEDRO ELIZALDE (DECRETO N 1625/77 CABA)","164"
"TIPO_SERVICIO","global","165","165",3,"CARDADO SECCION COLCHONERIA DEL DPTO ABASTECIMIENTO DE LA DIRECCION ABASTECIMIENTO SANITARIO.(DTO N 1625/73 CABA)","165"
"TIPO_SERVICIO","global","166","166",3,"MEDICO VETERINARIO, AUXILIARES DEL INSTITUTO PASTEUR.(DECRETO N 1625/77 CABA)","166"
"TIPO_SERVICIO","global","167","167",3,"CONDUCTORES DE AUTOMOTORES AFECTADOS A AMBULANCIAS DE LOS SERVICIOS DE URGENCIA.(DECRETO N 1625/77 CABA)","167"
"TIPO_SERVICIO","global","168","168",3,"PERS DEDICADO AL CUIDADO DE YEGUARIZOS DE ACTIVIDADES HIPICAS �GRAL. JOSE DE SAN MARTIN�, DIR GRAL. DE DEPORTES (DECRETO N 1625/77 CABA)","168"
"TIPO_SERVICIO","global","169","169",3,"PERS. TAREAS DE LIMPIEZA CON ANIMALES AGRESIVOS. LAS TAREAS QUE SE DESARROLLAN DENTRO DEL SECTOR DEPOSITO DE LA DIRECCION JARDIN ZOOLOGICO.(D. 1625/77 CABA)","169"
"TIPO_SERVICIO","global","170","170",3,"LA TOTALIDAD DE LAS TAREAS DE MANTENIMIENTO DEL HOSPITAL MATERNO INFANTIL �RAMON SARDA�.(DTO. 1625/77 CABA)","170"
"TIPO_SERVICIO","global","171","171",3,"LA TOTALIDAD DE LAS TAREAS QUE SE REALIZAN EN ARCHIVO E IMPRENTA DE LA DIRECCION GRAL. DE APROVISIONAMIENTO UITECTONICAS.(DECRETO N 1625/77 CABA)","171"
"TIPO_SERVICIO","global","172","172",3,"TODA ACTIVIDAD QUE SE DESARROLLE DENTRO DEL DEPOSITO DE LA DIVISION ABASTECIMIENTO DEL TEATRO COLON. (DECRETO N 1625/77 CABA)","172"
"TIPO_SERVICIO","global","173","173",3,"LA TOTALIDAD DE TAREAS EN DEPOSITO DE BIENES EN DESUSO DE LA DIR. GRAL DE APROV., SITO EN AVDAS. CRUZ Y PERITO MORENO. (DTO. N 1625/77 CABA)","173"
"TIPO_SERVICIO","global","174","174",3,"LUSTRADOR A MUÑECA","174"
"TIPO_SERVICIO","global","175","175",3,"PERSONAL DEL 3ER. SUBSUELO, DEL INMUEBLE SITO EN LA CALLE CARLOS PELLEGRINI 313.(DTO. 1625/77 CABA)","175"
"TIPO_SERVICIO","global","176","176",3,"SECTOR UTILERIA DEL TEATRO GRAL. SAN MARTIN. LA TOTALIDAD DE AREAS UBICADAS EN EL 2DO 3RO 4TO Y 5TO SUBSUELOS DEL TEATRO SAN MARTIN.(DTO. N 1625/77 CABA)","176"
"TIPO_SERVICIO","global","177","177",3,"PERSONAL QUE PRESTA SERVICIOS EN AREA DE CARPINTERIA DE LA SUBSECRETARIA DE ACCION SOCIAL. (DTO. N 1625/77 CABA)","177"
"TIPO_SERVICIO","global","178","178",3,"PERSONAL DE SERVICIO EN DPTO MAQUINAS Y EQUIPOS VIALES EN DIRECCION GRAL. DE MATERIAL RODANTE. (DTO. N 1625/77 CABA)","178"
"TIPO_SERVICIO","global","179","179",3,"LOS SIGUIENTES SECTORES DEL HTAL JUAN A. FERNANDEZ, DEPOSITO DE LA DIVISION FARMACIA; LAVADERO Y COSTURA; TALLER DE CARPINTERIA.(DTO. N 1625/77 CABA)","179"
"TIPO_SERVICIO","global","180","180",3,"PERS. DEL ARCHIVO MICRO FILMICO DE DIRECCION GRAL DEL PERSONAL (EDIFICIO DEL PLATA).(DTO. N 1625/77 CABA)","180"
"TIPO_SERVICIO","global","181","181",3,"DEPOSITO DE LA DIRECCION GENERAL DE MEDIO AMBIENTE. (DTO. N 1625/77 CABA)","181"
"TIPO_SERVICIO","global","182","182",3,"LOS SECTORES DE LA DIVISION CALDERERIA; SECCION SISTEMAS MECANICOS; SECCION SISTEMAS HIDRAULICOS Y FLUIDOS; SECCION FORJA.( DTO. N 1625/77 CABA)","182"
"TIPO_SERVICIO","global","183","183",3,"ARCHIVO Y DEPOSITO DE LA DIRECCION GENERAL DE LIMPIEZA (DTO. N 1625/77 CABA).","183"
"TIPO_SERVICIO","global","184","184",3,"ARCHIVO Y TALLERES DEL DEPARTAMENTO CURSOS DE LA DIRECCION DE CAPACITACION (DTO. N 1625/77 CABA)","184"
"TIPO_SERVICIO","global","185","185",3,"SERVICIO DE RADIOLOGIA DEL INSTITUTO PASTEUR.(DTO. N 1625/77 CABA)","185"
"TIPO_SERVICIO","global","186","186",3,"SECTOR LABORATORIO Y REPRODUCCION FOTOGRAFICA DEL DEPARTAMENTO ADMINISTRATIVO DE LA DIRECCION GRAL. DE VIALIDAD.(DTO. N 1625/77 CABA)","186"
"TIPO_SERVICIO","global","187","187",3,"LOS SECTORES DE EDIFICIO DEL PLATA: TALLER GRAL. DE REPARACIONES Y MANTENIMIENTO, PAÑOL Y DEPOSITO. (DTO. N 1625/77 CABA)","187"
"TIPO_SERVICIO","global","188","188",3,"INSALUBRE HERRERIA Y CARPINTERIA DE LA DIRECCION GENERAL ADMINISTRATIVA (DTO. N 1625/77 CABA)","188"
"TIPO_SERVICIO","global","189","189",3,"PERSONAL DE LA DIR. GRAL DE OBRAS Y MANTENIMIENTO Y/O CONSERVACION DE DEFENSAS EN AVENIDAS.(DTO. N 1625/77 CABA)","189"
"TIPO_SERVICIO","global","190","190",3,"PERSONAL QUE CUMPLE FUNCIONES EN EL CENTRO DE SALUD MENTAL N 1. (DTO. N 1625/77 CABA)","190"
"TIPO_SERVICIO","global","191","191",3,"LAS SECCIONES CARPINTERIA Y HERRERIA DE LA DIRECCION GENERAL DE FESTEJOS Y ORNAMENTACION DEPENDIENTE DE LA SECRETARIA GENERAL DE LA INDEPENDENCIA.(DTO. 1625/77 EX INSTITUTO MUNICIPAL DE LA CIUDAD DE BUENOS AIRES).","191"
"TIPO_SERVICIO","global","192","192",3,"ALBAÑIL FUMISTA. INSTITUTO MUNICIPAL DE BUENOS AIRES)","192"
"TIPO_SERVICIO","global","193","193",3,"RADIOTERAPIA, RADIODIAGNOSTICO MEDICINA NUCLEAR","193"
"TIPO_SERVICIO","global","194","194",3,"INSALUBRES EX INSTITUTO MUNICIPAL DE BUENOS AIRES )","194"
"TIPO_SERVICIO","global","195","195",3,"LA SECCION ARCHIVO DE HISTORIAS CLINICAS, DE LA DIRECCION GENERAL DE ATENCION MEDICA.( DTO. N 1625/77 CABA)","195"
"TIPO_SERVICIO","global","196","196",3,"HOSPITAL DE EMERGENCIAS PSIQUIATRICAS TORCUATO DE ALVEAR CABA","196"
"TIPO_SERVICIO","global","197","197",3,"LA TAREA LIMPIEZA DE FRENTES SI SE REALIZA A MAS DE 4 MTROS DE ALTURA. INFRAESTRUCTURA Y RENOVACION DE EDIFICIOS.(DTO. N 1625/77 CABA)","197"
"TIPO_SERVICIO","global","198","198",3,"DISTRIBUCION DE SERVICIOS, DEPENDIENTE DE MECANICA DE AUTOMOTORES DE TALLERES. (DTO. N 1625/77 CABA)","198"
"TIPO_SERVICIO","global","199","199",3,"SECCIONES CARPINTERIA, HERRERIA Y MAQUINADO DE LA DIRECCION GRAL FESTEJOS Y ORNAMENTACION. (DTO. N 1625/77 CABA)","199"
"TIPO_SERVICIO","global","200","200",3,"LAS TAREAS DE CALEFACCIONISTA Y SOLDADOR ELECTRICO DE LA DIRECCION MANTENIMIENTO HOSPITALARIO. (DTO. N 1625/77 CABA)","200"
